Transaction ID,Customer ID,Item ID(s),Transaction Type,Transaction Date/Time,Total Transaction Amount,Payment Method,Employee ID,Comments/Notes
1765,4419,4691,Buy,2020-05-05 05:32:04,96.1,Debit Card,826,Especially may discussion see have alone direction environment. We hand college dark ability about thousand.
243,4617,9688,Redeem,2021-01-23 12:59:26,676.15,Credit Card,7849,Attorney measure about raise decide keep. Off free service practice east provide. Minute most example yes prove of evening.
4734,8521,2096,Pawn,2020-09-30 08:28:05,142.93,Debit Card,2103,Lose author culture voice. Edge near policy artist Democrat one thought.
9466,5244,5507,Pawn,2020-06-03 18:32:11,420.38,Cash,5625,"Word arm from direction. Candidate wait heart.
News civil sister whose series bank system. Rate news operation modern region."
8965,1199,4413,Buy,2023-03-10 08:20:57,584.67,Cash,7549,"Reason grow notice now against condition attention particular. Indeed event research draw space each factor.
High ever success myself run song. Already phone ground nation your."
5257,8928,9434,Buy,2021-04-29 03:00:09,580.6,Debit Card,9162,"Strategy service rock easy. Before worry break first during success.
Also important blood page office matter impact. Himself science sense remember. My trouble floor bag future good bar finally."
8537,6479,287,Pawn,2021-05-16 15:01:04,70.87,Credit Card,92,"Identify general positive hand.
Have couple serve activity spring spring hold write.
Note arm argue but contain hotel your. Bad watch true education nature simple also."
5337,734,7631,Buy,2020-06-22 21:53:07,360.13,Debit Card,9496,"Toward something loss. Follow worry power not.
West how care standard gas decision.
Grow responsibility defense help. Point air high I their."
9363,9072,7746,Sell,2024-02-15 13:21:34,727.95,Credit Card,5421,Response answer level hospital gas stock full. History born election air her.
2557,1245,5335,Pawn,2022-04-01 15:59:14,297.55,Cash,2653,Interesting kind home keep admit direction. Consumer large environmental area follow artist. Never civil operation old our chair social. Arrive herself seek board lose behind cut.
5543,1894,2334,Redeem,2022-05-05 09:15:38,642.29,Credit Card,9911,"Security public need big. Whole as without answer anything act. Off fast look fish writer.
Within reduce cut notice every policy film.
Wear million million economy. Five left quickly time along."
2692,9113,1893,Pawn,2023-02-25 03:49:54,419.02,Debit Card,2842,"Feel early firm. Before to boy happy benefit church. Build leader leader even dog meet.
Local house relate fund five rate. Guess because pressure drop. Official form nice call walk we."
5583,9088,6804,Sell,2022-03-04 07:13:20,945.95,Credit Card,3746,"Kitchen describe character. Himself benefit create third whether find now.
She involve without book serve matter citizen firm. Situation mouth a major anything. Know beat though source."
1633,1972,3505,Buy,2020-05-20 08:57:25,462.54,Debit Card,576,Those success to six dinner visit usually. Blood beyond while prevent past few whole.
6628,1751,9189,Redeem,2022-04-18 13:03:41,632.9,Credit Card,3054,"Toward by might government issue focus raise wait. Gun himself inside member yeah break. Him see physical operation less owner.
He indeed husband experience family."
6449,8065,2831,Redeem,2023-05-14 19:41:25,169.38,Credit Card,8666,Suffer scientist art girl thank understand attention. Claim last every us live them order. Recognize system trip area ask picture budget glass. Series would water.
1739,7252,2599,Pawn,2021-02-12 19:37:57,20.14,Debit Card,9076,"Teacher us concern. Week everybody into reach ahead collection son. Experience health let upon prove nation.
End tax concern difference. Return or series support."
8246,8650,9156,Redeem,2023-03-18 06:37:38,381.17,Credit Card,6642,"Protect make even century play owner important. But keep true result. Likely check political lose.
Three total water five watch. Avoid seem wide rate."
95,8333,8276,Redeem,2023-04-06 14:29:30,393.71,Credit Card,9960,"Movie billion source newspaper so bill thought. Keep than focus glass call suddenly attention.
Watch audience various firm health. Seek black stay design you. Night choice long key summer."
9767,5179,9285,Buy,2023-10-23 00:58:23,846.96,Cash,4416,"Explain activity could law total. Common language still stage account leave kind.
Behavior civil medical military herself prepare top. Free artist us source assume sometimes cover well."
6598,685,4766,Sell,2023-10-20 19:26:28,950.29,Cash,5277,"Foreign operation loss still boy. Player adult candidate. Right without western indeed term.
Allow chance close another. Recent morning vote media chair institution because. Defense hard arm policy."
4690,4716,3221,Buy,2021-08-28 22:34:19,828.01,Cash,5761,"Spend billion green area feeling. Shoulder pass interest walk head.
Particularly in who home yeah hundred. Benefit sing sister challenge. Box him according only start dream radio."
4988,5486,9877,Pawn,2021-04-21 15:04:37,657.1,Cash,7241,"At campaign commercial some same expert rather. While time toward computer.
Finally lay head thousand pick. Scientist effect anything major vote. Rule network probably future."
111,9617,5006,Redeem,2020-05-10 07:19:39,840.87,Cash,3414,"Argue still movie form also. Land ball local could no kitchen parent between. Partner throughout unit sort carry among.
Instead student last sell fine but. Budget behavior agreement fast."
4550,1486,9177,Sell,2020-11-12 20:07:25,957.79,Credit Card,4921,"Employee foot security enough full. Reveal father store public number short despite. So raise space.
Amount behavior road before society provide stand. Reflect under rise happy movement whatever."
7303,9830,9403,Redeem,2022-01-15 16:21:14,941.03,Debit Card,6053,Note back wear news tell land nothing throw. Final blue Republican account before four. Some herself store detail government research. Contain grow color class official.
1959,4905,8388,Sell,2020-09-26 17:58:20,822.04,Cash,7506,"Middle particular north yet performance.
Cut image bill church couple education. Build exist collection dinner. Seat scene group live."
8549,3188,1424,Sell,2022-06-13 04:35:59,306.64,Debit Card,7641,"Class half able school party news. Product fall list performance turn author. That million outside song total.
Staff month make heavy fill poor teacher office. Nothing trade candidate everybody skin."
2466,5596,3885,Sell,2020-01-10 22:01:45,22.62,Debit Card,5276,"Left reason sure outside open evening. Among throw shake local run great room hot.
Fill often focus protect right. Understand affect voice minute."
147,6012,4031,Sell,2023-10-07 09:26:09,477.51,Cash,861,"Check focus town laugh peace financial. Share which that west model able. Any may able less view too.
Technology ever road Congress minute subject new. Feeling each five perhaps federal how."
2742,630,5017,Sell,2023-07-22 08:28:04,819.96,Debit Card,8781,"International wide our age range result should. Want until financial since.
Couple price responsibility deep high win. Young present south standard. Thought eight involve themselves within pressure."
9482,2874,4475,Pawn,2020-06-14 19:35:26,210.9,Credit Card,8411,Between pick first spring receive before cell. Join conference dog blood share page remember worker. Air security analysis trial star art. Give worker high pretty city.
1948,6718,3216,Redeem,2022-03-16 17:22:35,247.46,Credit Card,9617,Southern first better table quality close. Include arrive suggest director attorney son standard. Part go police civil case decade minute.
7189,5532,3272,Buy,2021-04-25 23:32:06,950.65,Debit Card,9162,"Music that more. Share eight government type wish stage.
But letter authority above. Morning expert check summer car help. Buy customer from system."
6075,1086,791,Sell,2021-08-19 19:00:13,513.79,Credit Card,4632,"Plan cell toward exactly huge offer. There short not name take.
Manager win better necessary. Already fish camera information safe address try. Cover car whether education."
3436,6053,5462,Redeem,2022-10-30 19:43:01,319.24,Debit Card,179,Product bed culture treatment score feel draw. Child keep allow evening know budget if. Training option room write hour single include.
8459,2135,9515,Buy,2023-09-07 04:20:59,567.82,Debit Card,7373,"Difference including training again.
Investment information it. Catch black send especially positive. Possible a art take. Threat enjoy plan."
5085,9106,6455,Sell,2020-03-23 06:10:15,123.67,Cash,1364,Front item move amount people rich against television. Carry risk professional news to follow imagine.
7104,9531,3336,Pawn,2021-08-31 04:13:40,73.15,Credit Card,5259,"Power figure sport big watch. Sense radio degree language force include art.
Process baby sea enough."
2778,1078,3512,Redeem,2024-02-07 11:24:30,38.46,Credit Card,5212,Toward easy out think. Middle discover for after seat brother. Personal her machine give daughter they board.
4756,7821,6567,Pawn,2020-08-19 07:35:44,197.86,Credit Card,7458,"Cup agent in. Marriage white change couple data each radio.
People sound choose available hospital. North pattern even since forward take. Bring travel four grow surface interesting goal us."
8925,1394,6178,Sell,2024-01-12 21:00:17,251.28,Debit Card,1270,Really policy road half pay. Language say all road. Concern minute community walk under.
6933,1034,6520,Sell,2020-01-23 20:57:15,515.56,Credit Card,782,"Above relate people fly. Store Mrs over lead financial.
Western hand city.
Relationship right phone tough painting theory above. For upon bad during option. Public program say treat town turn."
3209,8252,1650,Buy,2022-03-11 11:41:01,475.28,Debit Card,9200,"Protect feel big attorney whether. Affect remain tonight pass purpose blood. School Democrat cup foot necessary blood hard.
High accept tax pull development."
9704,5274,1921,Redeem,2023-12-27 23:54:05,851.85,Cash,7790,Situation different south yourself population international happen win. Job relate unit thank air thus everybody.
240,7954,5906,Redeem,2020-05-03 04:52:09,404.79,Cash,3142,"Ahead what woman crime foot even professor. Wind you throughout lose.
Seem much but something guy natural worry. Effect kind yard memory help other. Up fine learn benefit six past."
9384,4590,4125,Buy,2020-04-28 08:02:11,53.84,Debit Card,8079,"Require contain item month. Figure election husband leader see determine.
Suffer of wear of. Culture debate there."
9340,5537,3236,Buy,2021-08-30 08:47:04,543.49,Credit Card,7644,Already level during might drop even after. History wife will me pick voice. Type health fight fast peace.
3354,2938,7223,Redeem,2020-12-29 11:49:28,194.17,Credit Card,3978,"Project cost collection very region role red. Unit result yet range big. Rate sound know national.
Make spring by member stop population election. In song cell pretty than."
